dex_00113|It moves freely in the water by spinning its forked tail for propulsion. The resemblance to the screw of a steamboat is coincidental.|It moves freely in the water by spinning its forked tail for propulsion. The resemblance to the screw of a steamboat is coincidental.
dex_00114|Bulbasaur can be seen napping in bright sunlight. There is a seed on its back. By soaking up the sun's rays, the seed grows progressively larger.|Bulbasaur can be seen napping in bright sunlight. There is a seed on its back. By soaking up the sun's rays, the seed grows progressively larger.
dex_00115|It slams foes by sharply uncoiling its rolled ears. It stings enough to make a grown-up cry in pain.|It slams foes by sharply uncoiling its rolled ears. It stings enough to make a grown-up cry in pain.
dex_00116|It’s very sensitive to danger. The sound of Corviknight’s flapping will have Bunnelby digging a hole to hide underground in moments.|It’s very sensitive to danger. The sound of Corviknight’s flapping will have Bunnelby digging a hole to hide underground in moments.
dex_00117|If its cloak is even slightly damaged, Burmy will immediately repair it with whatever is close at hand. The Pokémon within the cloak is scrawny and vulnerable to the cold.|If its cloak is even slightly damaged, Burmy will immediately repair it with whatever is close at hand. The Pokémon within the cloak is scrawny and vulnerable to the cold.
dex_00118|It has a superior ability to search for delicious honey from flowers. It can seek, extract, and carry honey from flowers blooming over six miles away.|It has a superior ability to search for delicious honey from flowers. It can seek, extract, and carry honey from flowers blooming over six miles away.
dex_00119|Buzzwole goes around showing off its abnormally swollen muscles. It is one kind of Ultra Beast.|Buzzwole goes around showing off its abnormally swollen muscles. It is one kind of Ultra Beast.
dex_00120|Cacnea live in deserts with virtually no rainfall. It battles by swinging its thick, spiked arms. Once a year, a yellow flower blooms.|Cacnea live in deserts with virtually no rainfall. It battles by swinging its thick, spiked arms. Once a year, a yellow flower blooms.
dex_00121|After spending thousands of years in harsh deserts, its blood transformed into the same substances as sand. It is nocturnal, so it hunts at night.|After spending thousands of years in harsh deserts, its blood transformed into the same substances as sand. It is nocturnal, so it hunts at night.
dex_00122|Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.|Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.
dex_00123|Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.|Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.
dex_00124|Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.|Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.
dex_00125|The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.|The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.
dex_00126|The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.|The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.
dex_00127|Traditional Paldean dishes can be extremely spicy because they include the shed front teeth of Capsakid among their ingredients.|Traditional Paldean dishes can be extremely spicy because they include the shed front teeth of Capsakid among their ingredients.
dex_00128|Born from the high temperatures and pressures deep underground, it defends itself by firing beams from the jewel part of its body.|Born from the high temperatures and pressures deep underground, it defends itself by firing beams from the jewel part of its body.
dex_00129|By rapidly rolling its legs, it can travel at over 18 mph. The temperature of the flames it breathes exceeds 1,800 degrees Fahrenheit.|By rapidly rolling its legs, it can travel at over 18 mph. The temperature of the flames it breathes exceeds 1,800 degrees Fahrenheit.
dex_00130|Though this is a plant Pokémon, it has a gluttonous and unruly temperament. Carnivine attacks its prey with its cavernous maw wide open.|Though this is a plant Pokémon, it has a gluttonous and unruly temperament. Carnivine attacks its prey with its cavernous maw wide open.
dex_00131|This Pokémon emerges from the water in search of prey despite the fact that it moves more slowly on land.|This Pokémon emerges from the water in search of prey despite the fact that it moves more slowly on land.
dex_00132|Carvanha attack ships in swarms, making them sink. Although it is said to be a very vicious Pokémon, it timidly flees as soon as it finds itself alone.|Carvanha attack ships in swarms, making them sink. Although it is said to be a very vicious Pokémon, it timidly flees as soon as it finds itself alone.
dex_00133|The silk coating its body is thin but sufficiently strong. Cascoon's silk has a luster and texture superior to that of Silcoon's, and clothes made using Cascoon silk are regarded as top-notch.|The silk coating its body is thin but sufficiently strong. Cascoon's silk has a luster and texture superior to that of Silcoon's, and clothes made using Cascoon silk are regarded as top-notch.
dex_00134|Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!|Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!
dex_00135|Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!|Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!
dex_00136|Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!|Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!
dex_00137|Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!|Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!
dex_00138|Its voracious appetite compels it to devour leaves bigger than itself without hesitation. It releases a terribly strong odor from its antennae.|Its voracious appetite compels it to devour leaves bigger than itself without hesitation. It releases a terribly strong odor from its antennae.
dex_00139|If it sees a forest clearing, it will have an overwhelming urge to dance. Should it be seen by someone, it will grow embarrassed and hide.|If it sees a forest clearing, it will have an overwhelming urge to dance. Should it be seen by someone, it will grow embarrassed and hide.
dex_00140|The silk Caterio_2 produces from its feathers is very sticky, so Caterio_2 must dance and flail its wings vigorously to throw the silk at its enemies.|The silk Caterio_2 produces from its feathers is very sticky, so Caterio_2 must dance and flail its wings vigorously to throw the silk at its enemies.
dex_00141|It spins its silk into fashionable cocoon accessories, which are often then stolen by poachers, as Caterio_3 is very slow-moving and defenseless.|It spins its silk into fashionable cocoon accessories, which are often then stolen by poachers, as Caterio_3 is very slow-moving and defenseless.
